config_id,month,phase,net_R,N,wins,losses
V49_7B_0411,2024-10,VAL,8.366,14,7,7
V49_7B_0412,2020-03,TRAIN,5.0311,5,3,2
V49_7B_0412,2020-09,TRAIN,-0.8767999999999996,7,2,5
V49_7B_0412,2021-02,TRAIN,-3.4332000000000003,3,0,3
V49_7B_0412,2021-08,TRAIN,-5.9687,8,1,7
V49_7B_0412,2022-05,TRAIN,2.6335000000000006,7,3,4
V49_7B_0412,2022-11,TRAIN,1.7686000000000002,11,4,7
V49_7B_0412,2023-01,VAL,-3.4073,9,2,7
V49_7B_0412,2023-07,VAL,0.2318,6,2,4
V49_7B_0412,2024-04,VAL,-6.8128,9,1,8
V49_7B_0412,2024-10,VAL,5.205,9,5,4
V49_7B_0413,2020-03,TRAIN,-9.7084,15,2,13
V49_7B_0413,2020-09,TRAIN,-1.7859999999999998,7,2,5
V49_7B_0413,2021-02,TRAIN,-5.731199999999999,8,1,7
V49_7B_0413,2021-08,TRAIN,-1.326,12,5,7
V49_7B_0413,2022-05,TRAIN,0.4289000000000003,8,3,5
V49_7B_0413,2022-11,TRAIN,-6.2995,6,0,6
V49_7B_0413,2023-01,VAL,3.2258999999999998,15,8,7
V49_7B_0413,2023-07,VAL,-3.3814,3,0,3
V49_7B_0413,2024-04,VAL,-1.5646000000000002,6,2,4
V49_7B_0413,2024-10,VAL,-4.4706,12,3,9
V49_7B_0414,2020-03,TRAIN,9.739600000000001,9,6,3
V49_7B_0414,2020-09,TRAIN,-7.5795,11,1,10
V49_7B_0414,2021-02,TRAIN,-4.4512,4,0,4
V49_7B_0414,2021-08,TRAIN,-5.9534,10,2,8
V49_7B_0414,2022-05,TRAIN,0.3440000000000003,6,2,4
V49_7B_0414,2022-11,TRAIN,1.9954,14,5,9
V49_7B_0414,2023-01,VAL,0.9524000000000006,12,4,8
V49_7B_0414,2023-07,VAL,-5.0645,14,3,11
V49_7B_0414,2024-04,VAL,-9.0032,8,0,8
V49_7B_0414,2024-10,VAL,3.5934,17,7,10
V49_7B_0415,2020-03,TRAIN,5.748399999999999,6,4,2
V49_7B_0415,2020-09,TRAIN,-6.8081,9,1,8
V49_7B_0415,2021-02,TRAIN,-5.9647,5,0,5
V49_7B_0415,2021-08,TRAIN,-7.8576999999999995,9,1,8
V49_7B_0415,2022-05,TRAIN,5.8262,7,4,3
V49_7B_0415,2022-11,TRAIN,-3.1644,15,4,11
V49_7B_0415,2023-01,VAL,-0.8192999999999997,7,2,5
V49_7B_0415,2023-07,VAL,-1.1153,7,2,5
V49_7B_0415,2024-04,VAL,-8.7496,10,1,9
V49_7B_0415,2024-10,VAL,2.135,15,6,9
V49_7B_0416,2020-03,TRAIN,3.5531,6,4,2
V49_7B_0416,2020-09,TRAIN,-2.6871,7,2,5
V49_7B_0416,2021-02,TRAIN,-1.1429,1,0,1
V49_7B_0416,2021-08,TRAIN,-5.7144,5,0,5
V49_7B_0416,2022-05,TRAIN,-3.3625,3,0,3
V49_7B_0416,2022-11,TRAIN,0.1681999999999999,9,4,5
V49_7B_0416,2023-01,VAL,-0.5245999999999997,5,2,3
V49_7B_0416,2023-07,VAL,-1.3443,8,3,5
V49_7B_0416,2024-04,VAL,-4.3466000000000005,6,1,5
V49_7B_0416,2024-10,VAL,2.3462,9,5,4
V49_7B_0417,2020-03,TRAIN,1.9405999999999999,5,3,2
V49_7B_0417,2020-09,TRAIN,-3.4467,5,1,4
V49_7B_0417,2021-02,TRAIN,0.031100000000000128,2,1,1
V49_7B_0417,2021-08,TRAIN,-5.0039,6,1,5
V49_7B_0417,2022-05,TRAIN,1.3205,1,1,0
V49_7B_0417,2022-11,TRAIN,-0.15210000000000012,9,4,5
V49_7B_0417,2023-01,VAL,0.6108000000000002,4,2,2
V49_7B_0417,2023-07,VAL,-1.978,6,2,4
V49_7B_0417,2024-04,VAL,-3.2197,5,1,4
V49_7B_0417,2024-10,VAL,4.955299999999999,8,6,2
V49_7B_0418,2020-03,TRAIN,-12.7418,12,0,12
V49_7B_0418,2020-09,TRAIN,-3.4552,12,4,8
V49_7B_0418,2021-02,TRAIN,-2.8257000000000003,7,2,5
V49_7B_0418,2021-08,TRAIN,-2.6256000000000004,11,4,7
V49_7B_0418,2022-05,TRAIN,1.3457,8,4,4
V49_7B_0418,2022-11,TRAIN,2.6707,7,4,3
V49_7B_0418,2023-01,VAL,-3.7996,12,4,8
V49_7B_0418,2023-07,VAL,-3.1227,5,1,4
V49_7B_0418,2024-04,VAL,-5.1632,9,2,7
V49_7B_0418,2024-10,VAL,4.1437,12,7,5
V49_7B_0419,2020-03,TRAIN,5.0212,5,3,2
V49_7B_0419,2020-09,TRAIN,-2.2026,5,1,4
V49_7B_0419,2021-02,TRAIN,-1.1972,1,0,1
V49_7B_0419,2021-08,TRAIN,-5.844,5,0,5
V49_7B_0419,2022-05,TRAIN,-1.1429,1,0,1
V49_7B_0419,2022-11,TRAIN,4.029100000000001,9,4,5
V49_7B_0419,2023-01,VAL,0.20229999999999992,3,1,2
V49_7B_0419,2023-07,VAL,-2.0709999999999997,5,1,4
V49_7B_0419,2024-04,VAL,-5.7138,5,0,5
V49_7B_0419,2024-10,VAL,6.4564,8,5,3
V49_7B_0420,2020-03,TRAIN,6.8926,9,7,2
V49_7B_0420,2020-09,TRAIN,-7.1408,11,2,9
V49_7B_0420,2021-02,TRAIN,-1.2059,1,0,1
V49_7B_0420,2021-08,TRAIN,-8.2777,9,1,8
V49_7B_0420,2022-05,TRAIN,-5.632899999999999,5,0,5
V49_7B_0420,2022-11,TRAIN,-0.8411999999999997,14,6,8
V49_7B_0420,2023-01,VAL,-2.4019999999999997,9,3,6
V49_7B_0420,2023-07,VAL,-2.3063000000000002,11,4,7
V49_7B_0420,2024-04,VAL,-8.3974,7,0,7
V49_7B_0420,2024-10,VAL,-3.9103,16,6,10
V49_7B_0421,2020-03,TRAIN,-10.7084,15,2,13
V49_7B_0421,2020-09,TRAIN,-2.7859999999999996,7,2,5
V49_7B_0421,2021-02,TRAIN,-1.2311999999999996,8,3,5
V49_7B_0421,2021-08,TRAIN,1.3446000000000002,12,6,6
V49_7B_0421,2022-05,TRAIN,1.4289000000000003,8,4,4
V49_7B_0421,2022-11,TRAIN,-3.7995,6,1,5
V49_7B_0421,2023-01,VAL,8.0577,15,10,5
V49_7B_0421,2023-07,VAL,-3.3814,3,0,3
V49_7B_0421,2024-04,VAL,-1.8851,6,2,4
V49_7B_0421,2024-10,VAL,-3.4706,12,4,8
V49_7B_0422,2020-03,TRAIN,3.6555999999999997,5,3,2
V49_7B_0422,2020-09,TRAIN,-1.6202999999999999,5,1,4
V49_7B_0422,2021-02,TRAIN,-2.2407000000000004,2,0,2
V49_7B_0422,2021-08,TRAIN,-6.8721,6,0,6
V49_7B_0422,2022-05,TRAIN,-1.1207,1,0,1
V49_7B_0422,2022-11,TRAIN,2.1992999999999996,9,4,5
V49_7B_0422,2023-01,VAL,1.7301000000000002,4,2,2
V49_7B_0422,2023-07,VAL,-0.6166999999999998,6,2,4
V49_7B_0422,2024-04,VAL,-5.5053,5,0,5
V49_7B_0422,2024-10,VAL,4.696899999999999,8,5,3
V49_7B_0423,2020-03,TRAIN,8.0982,11,7,4
V49_7B_0423,2020-09,TRAIN,-10.5957,15,2,13
V49_7B_0423,2021-02,TRAIN,-8.0036,7,0,7
V49_7B_0423,2021-08,TRAIN,-6.3218000000000005,13,3,10
V49_7B_0423,2022-05,TRAIN,-1.5384000000000002,12,4,8
V49_7B_0423,2022-11,TRAIN,-9.6992,22,5,17
V49_7B_0423,2023-01,VAL,5.2152,17,8,9
V49_7B_0423,2023-07,VAL,-3.2170999999999994,16,5,11
V49_7B_0423,2024-04,VAL,-9.0498,13,2,11
V49_7B_0423,2024-10,VAL,-0.49729999999999985,21,8,13
V49_7B_0424,2020-03,TRAIN,5.8887,6,4,2
V49_7B_0424,2020-09,TRAIN,-6.7923,7,0,7
V49_7B_0424,2021-02,TRAIN,-4.4512,4,0,4
V49_7B_0424,2021-08,TRAIN,-5.695500000000001,8,1,7
V49_7B_0424,2022-05,TRAIN,2.5757000000000003,4,2,2
V49_7B_0424,2022-11,TRAIN,0.7314000000000003,12,4,8
V49_7B_0424,2023-01,VAL,1.6109000000000007,5,2,3
V49_7B_0424,2023-07,VAL,-4.2879000000000005,7,1,6
V49_7B_0424,2024-04,VAL,-7.821400000000001,7,0,7
V49_7B_0424,2024-10,VAL,5.812,15,7,8
V49_7B_0425,2020-03,TRAIN,-12.4386,14,1,13
V49_7B_0425,2020-09,TRAIN,-3.2672000000000003,7,2,5
V49_7B_0425,2021-02,TRAIN,-4.1769,8,2,6
V49_7B_0425,2021-08,TRAIN,-2.1620999999999997,12,5,7
V49_7B_0425,2022-05,TRAIN,1.1371999999999998,8,4,4
V49_7B_0425,2022-11,TRAIN,-2.9096,5,1,4
V49_7B_0425,2023-01,VAL,7.148,14,9,5
V49_7B_0425,2023-07,VAL,-2.5394,2,0,2
V49_7B_0425,2024-04,VAL,-3.7929,5,1,4
V49_7B_0425,2024-10,VAL,-4.3169,12,4,8
V49_7B_0426,2020-03,TRAIN,-12.0299,14,1,13
V49_7B_0426,2020-09,TRAIN,-10.1141,16,3,13
V49_7B_0426,2021-02,TRAIN,-6.7818000000000005,11,2,9
V49_7B_0426,2021-08,TRAIN,-2.5587,21,8,13
V49_7B_0426,2022-05,TRAIN,4.2932,7,4,3
V49_7B_0426,2022-11,TRAIN,-0.6678,9,3,6
V49_7B_0426,2023-01,VAL,2.7244,19,8,11
V49_7B_0426,2023-07,VAL,-1.2060000000000002,6,2,4
V49_7B_0426,2024-04,VAL,-7.3591999999999995,10,2,8
V49_7B_0426,2024-10,VAL,-1.8700000000000003,16,6,10
V49_7B_0427,2020-03,TRAIN,-10.116800000000001,15,2,13
V49_7B_0427,2020-09,TRAIN,-8.1661,23,6,17
V49_7B_0427,2021-02,TRAIN,-2.8658000000000006,13,4,9
V49_7B_0427,2021-08,TRAIN,-5.8413,20,6,14
V49_7B_0427,2022-05,TRAIN,1.3567999999999998,7,3,4
V49_7B_0427,2022-11,TRAIN,4.385,10,5,5
V49_7B_0427,2023-01,VAL,-7.3988000000000005,19,5,14
V49_7B_0427,2023-07,VAL,-3.2048,8,2,6
V49_7B_0427,2024-04,VAL,-8.8023,10,1,9
V49_7B_0427,2024-10,VAL,-1.1099000000000003,19,7,12
V49_7B_0428,2020-03,TRAIN,9.6409,9,6,3
V49_7B_0428,2020-09,TRAIN,-10.9398,11,0,11
V49_7B_0428,2021-02,TRAIN,-4.4067,4,0,4
V49_7B_0428,2021-08,TRAIN,-5.950200000000001,10,2,8
V49_7B_0428,2022-05,TRAIN,0.4044000000000003,6,2,4
V49_7B_0428,2022-11,TRAIN,5.6355,14,6,8
V49_7B_0428,2023-01,VAL,-2.4179999999999997,12,3,9
V49_7B_0428,2023-07,VAL,-4.924899999999999,14,3,11
V49_7B_0428,2024-04,VAL,-8.9459,8,0,8
V49_7B_0428,2024-10,VAL,3.5712,17,7,10
V49_7B_0429,2020-03,TRAIN,-16.7179,18,1,17
V49_7B_0429,2020-09,TRAIN,-8.748800000000001,20,6,14
V49_7B_0429,2021-02,TRAIN,-3.984,12,4,8
V49_7B_0429,2021-08,TRAIN,-5.2006,22,9,13
V49_7B_0429,2022-05,TRAIN,1.3570999999999998,10,5,5
V49_7B_0429,2022-11,TRAIN,1.7489000000000001,10,5,5
V49_7B_0429,2023-01,VAL,-0.8790000000000002,23,10,13
V49_7B_0429,2023-07,VAL,-4.8394,8,2,6
V49_7B_0429,2024-04,VAL,-10.6964,12,2,10
V49_7B_0429,2024-10,VAL,-3.4477,19,8,11
V49_7B_0430,2020-03,TRAIN,-10.502,10,0,10
V49_7B_0430,2020-09,TRAIN,-7.002999999999999,13,3,10
V49_7B_0430,2021-02,TRAIN,2.2635,7,4,3
V49_7B_0430,2021-08,TRAIN,-3.6725,14,5,9
V49_7B_0430,2022-05,TRAIN,0.7089000000000003,4,2,2
V49_7B_0430,2022-11,TRAIN,0.1995,7,3,4
V49_7B_0430,2023-01,VAL,-4.6288,8,2,6
V49_7B_0430,2023-07,VAL,0.5997999999999999,4,2,2
V49_7B_0430,2024-04,VAL,-5.4864999999999995,7,1,6
V49_7B_0430,2024-10,VAL,4.0994,12,7,5
V49_7B_0431,2020-03,TRAIN,-10.9476,20,3,17
V49_7B_0431,2020-09,TRAIN,-1.5805000000000002,23,7,16
V49_7B_0431,2021-02,TRAIN,-6.549099999999999,13,3,10
V49_7B_0431,2021-08,TRAIN,1.1875999999999998,20,8,12
V49_7B_0431,2022-05,TRAIN,-2.6742999999999997,12,3,9
V49_7B_0431,2022-11,TRAIN,2.2756999999999996,11,4,7
V49_7B_0431,2023-01,VAL,-0.21910000000000074,22,7,15
V49_7B_0431,2023-07,VAL,-6.7552,9,1,8
V49_7B_0431,2024-04,VAL,-8.883700000000001,13,2,11
V49_7B_0431,2024-10,VAL,4.8624,20,8,12
V49_7B_0432,2020-03,TRAIN,-12.5589,15,1,14
V49_7B_0432,2020-09,TRAIN,-8.561700000000002,16,3,13
V49_7B_0432,2021-02,TRAIN,-8.2612,10,1,9
V49_7B_0432,2021-08,TRAIN,-4.7824,19,6,13
V49_7B_0432,2022-05,TRAIN,4.0299,9,4,5
V49_7B_0432,2022-11,TRAIN,1.9930999999999999,8,3,5
V49_7B_0432,2023-01,VAL,-2.7392,18,5,13
V49_7B_0432,2023-07,VAL,-4.0222,6,1,5
V49_7B_0432,2024-04,VAL,-8.249,11,2,9
V49_7B_0432,2024-10,VAL,-0.0033000000000007468,17,6,11
V49_7B_0433,2020-03,TRAIN,1.5057999999999998,6,3,3
V49_7B_0433,2020-09,TRAIN,-6.5713,6,0,6
V49_7B_0433,2021-02,TRAIN,-2.3056,2,0,2
V49_7B_0433,2021-08,TRAIN,-6.4749,8,1,7
V49_7B_0433,2022-05,TRAIN,-3.8068,6,1,5
V49_7B_0433,2022-11,TRAIN,-2.4676,10,3,7
V49_7B_0433,2023-01,VAL,4.7603,12,6,6
V49_7B_0433,2023-07,VAL,-5.817799999999999,13,3,10
V49_7B_0433,2024-04,VAL,-3.8627,6,1,5
V49_7B_0433,2024-10,VAL,-1.4457,9,3,6
V49_7B_0434,2020-03,TRAIN,-15.161,17,1,16
V49_7B_0434,2020-09,TRAIN,-11.264600000000002,17,3,14
V49_7B_0434,2021-02,TRAIN,-7.984,12,2,10
V49_7B_0434,2021-08,TRAIN,-3.7005999999999997,22,8,14
V49_7B_0434,2022-05,TRAIN,3.8571,10,5,5
V49_7B_0434,2022-11,TRAIN,-0.6678,9,3,6
V49_7B_0434,2023-01,VAL,-0.8475000000000004,22,8,14
V49_7B_0434,2023-07,VAL,-2.6727,7,2,5
V49_7B_0434,2024-04,VAL,-8.5097,11,2,9
V49_7B_0434,2024-10,VAL,-4.3144,18,6,12
V49_7B_0435,2020-03,TRAIN,5.0212,5,3,2
V49_7B_0435,2020-09,TRAIN,-3.3548,6,1,5
V49_7B_0435,2021-02,TRAIN,-3.4332000000000003,3,0,3
V49_7B_0435,2021-08,TRAIN,-4.6272,7,1,6
V49_7B_0435,2022-05,TRAIN,2.4614000000000003,4,2,2
V49_7B_0435,2022-11,TRAIN,2.9208,10,4,6
V49_7B_0435,2023-01,VAL,1.5692,5,2,3
V49_7B_0435,2023-07,VAL,0.2318,6,2,4
V49_7B_0435,2024-04,VAL,-6.8573,6,0,6
V49_7B_0435,2024-10,VAL,5.2592,9,5,4
V49_7B_0436,2020-03,TRAIN,-8.5203,8,0,8
V49_7B_0436,2020-09,TRAIN,-6.8203,6,0,6
V49_7B_0436,2021-02,TRAIN,1.4969999999999999,4,2,2
V49_7B_0436,2021-08,TRAIN,1.5421999999999996,9,4,5
V49_7B_0436,2022-05,TRAIN,2.5484,6,3,3
V49_7B_0436,2022-11,TRAIN,-4.2265999999999995,4,0,4
V49_7B_0436,2023-01,VAL,2.1976000000000004,8,4,4
V49_7B_0436,2023-07,VAL,-2.3739,2,0,2
V49_7B_0436,2024-04,VAL,0.11449999999999982,5,2,3
V49_7B_0436,2024-10,VAL,-0.14650000000000007,8,3,5
V49_7B_0437,2020-03,TRAIN,1.1189000000000002,4,2,2
V49_7B_0437,2020-09,TRAIN,-4.3239,4,0,4
V49_7B_0437,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0437,2021-08,TRAIN,-5.7519,5,0,5
V49_7B_0437,2022-05,TRAIN,-0.9144999999999999,4,1,3
V49_7B_0437,2022-11,TRAIN,0.22080000000000033,6,2,4
V49_7B_0437,2023-01,VAL,-1.6744999999999999,8,2,6
V49_7B_0437,2023-07,VAL,-1.8980999999999997,8,2,6
V49_7B_0437,2024-04,VAL,-4.494,4,0,4
V49_7B_0437,2024-10,VAL,3.7167999999999997,6,3,3
V49_7B_0438,2020-03,TRAIN,6.8926,9,7,2
V49_7B_0438,2020-09,TRAIN,-6.0834,10,2,8
V49_7B_0438,2021-02,TRAIN,-1.2059,1,0,1
V49_7B_0438,2021-08,TRAIN,-9.6255,8,0,8
V49_7B_0438,2022-05,TRAIN,-5.632899999999999,5,0,5
V49_7B_0438,2022-11,TRAIN,0.2110000000000003,13,6,7
V49_7B_0438,2023-01,VAL,-2.7359999999999998,7,2,5
V49_7B_0438,2023-07,VAL,-2.3063000000000002,11,4,7
V49_7B_0438,2024-04,VAL,-8.3974,7,0,7
V49_7B_0438,2024-10,VAL,-2.7896,15,6,9
V49_7B_0439,2020-03,TRAIN,2.0529,5,3,2
V49_7B_0439,2020-09,TRAIN,-2.8613999999999997,7,2,5
V49_7B_0439,2021-02,TRAIN,-3.4486999999999997,3,0,3
V49_7B_0439,2021-08,TRAIN,-4.3958,8,2,6
V49_7B_0439,2022-05,TRAIN,2.094,7,4,3
V49_7B_0439,2022-11,TRAIN,-4.8571,11,3,8
V49_7B_0439,2023-01,VAL,-0.25459999999999994,7,3,4
V49_7B_0439,2023-07,VAL,-1.8222999999999998,6,2,4
V49_7B_0439,2024-04,VAL,-2.7189,9,3,6
V49_7B_0439,2024-10,VAL,2.0805,9,5,4
V49_7B_0440,2020-03,TRAIN,-10.4713,17,3,14
V49_7B_0440,2020-09,TRAIN,-2.8476999999999997,7,2,5
V49_7B_0440,2021-02,TRAIN,-1.3276000000000003,8,3,5
V49_7B_0440,2021-08,TRAIN,0.1264999999999994,13,6,7
V49_7B_0440,2022-05,TRAIN,1.3357999999999999,8,4,4
V49_7B_0440,2022-11,TRAIN,-3.8612,6,1,5
V49_7B_0440,2023-01,VAL,8.0602,15,10,5
V49_7B_0440,2023-07,VAL,-4.5194,4,0,4
V49_7B_0440,2024-04,VAL,-1.8961000000000001,6,2,4
V49_7B_0440,2024-10,VAL,-3.5628,12,4,8
V49_7B_0441,2020-03,TRAIN,4.3135,6,4,2
V49_7B_0441,2020-09,TRAIN,-5.9544999999999995,8,1,7
V49_7B_0441,2021-02,TRAIN,-4.5401,4,0,4
V49_7B_0441,2021-08,TRAIN,-7.7183,9,1,8
V49_7B_0441,2022-05,TRAIN,1.5294999999999999,4,2,2
V49_7B_0441,2022-11,TRAIN,-1.4385000000000003,12,4,8
V49_7B_0441,2023-01,VAL,-0.5574000000000001,6,2,4
V49_7B_0441,2023-07,VAL,-1.883,7,2,5
V49_7B_0441,2024-04,VAL,-9.0739,8,0,8
V49_7B_0441,2024-10,VAL,3.9210000000000003,17,8,9
V49_7B_0442,2020-03,TRAIN,9.843000000000002,12,7,5
V49_7B_0442,2020-09,TRAIN,-4.6818,17,4,13
V49_7B_0442,2021-02,TRAIN,-7.9595,7,0,7
V49_7B_0442,2021-08,TRAIN,-13.203,17,2,15
V49_7B_0442,2022-05,TRAIN,0.5068000000000004,15,5,10
V49_7B_0442,2022-11,TRAIN,-4.776,23,6,17
V49_7B_0442,2023-01,VAL,-9.5287,21,4,17
V49_7B_0442,2023-07,VAL,2.7798,16,6,10
V49_7B_0442,2024-04,VAL,-9.2449,14,2,12
V49_7B_0442,2024-10,VAL,7.4826999999999995,25,11,14
V49_7B_0443,2020-03,TRAIN,2.6865000000000006,6,4,2
V49_7B_0443,2020-09,TRAIN,-5.288,7,1,6
V49_7B_0443,2021-02,TRAIN,-2.0176999999999996,4,1,3
V49_7B_0443,2021-08,TRAIN,-7.2010000000000005,8,1,7
V49_7B_0443,2022-05,TRAIN,0.5618999999999998,4,2,2
V49_7B_0443,2022-11,TRAIN,-3.3464,12,4,8
V49_7B_0443,2023-01,VAL,-0.4377,5,2,3
V49_7B_0443,2023-07,VAL,-2.8364,7,2,5
V49_7B_0443,2024-04,VAL,-7.8354,7,0,7
V49_7B_0443,2024-10,VAL,-0.3987999999999998,15,7,8
V49_7B_0444,2020-03,TRAIN,-9.452,9,0,9
V49_7B_0444,2020-09,TRAIN,-3.6945999999999994,10,3,7
V49_7B_0444,2021-02,TRAIN,-1.6991,6,2,4
V49_7B_0444,2021-08,TRAIN,-2.817,9,3,6
V49_7B_0444,2022-05,TRAIN,2.1214000000000004,5,3,2
V49_7B_0444,2022-11,TRAIN,2.3147,5,3,2
V49_7B_0444,2023-01,VAL,-4.5922,8,2,6
V49_7B_0444,2023-07,VAL,-0.8056000000000001,3,1,2
V49_7B_0444,2024-04,VAL,-4.208,6,1,5
V49_7B_0444,2024-10,VAL,5.0174,9,6,3
V49_7B_0445,2020-03,TRAIN,-10.2252,21,4,17
V49_7B_0445,2020-09,TRAIN,-7.6425,23,6,17
V49_7B_0445,2021-02,TRAIN,-3.4601000000000006,15,5,10
V49_7B_0445,2021-08,TRAIN,-1.5910000000000006,24,9,15
V49_7B_0445,2022-05,TRAIN,-1.8736000000000002,10,3,7
V49_7B_0445,2022-11,TRAIN,-4.5469,10,2,8
V49_7B_0445,2023-01,VAL,1.3816,25,10,15
V49_7B_0445,2023-07,VAL,-5.9655000000000005,8,1,7
V49_7B_0445,2024-04,VAL,-5.6801,13,3,10
V49_7B_0445,2024-10,VAL,-0.3742000000000003,19,7,12
V49_7B_0446,2020-03,TRAIN,-12.648,12,0,12
V49_7B_0446,2020-09,TRAIN,-1.8113999999999997,12,4,8
V49_7B_0446,2021-02,TRAIN,-4.9773,7,1,6
V49_7B_0446,2021-08,TRAIN,-1.9878,11,4,7
V49_7B_0446,2022-05,TRAIN,3.4072000000000005,8,4,4
V49_7B_0446,2022-11,TRAIN,1.6726,7,3,4
V49_7B_0446,2023-01,VAL,-3.7676999999999996,12,4,8
V49_7B_0446,2023-07,VAL,-1.1721000000000001,6,2,4
V49_7B_0446,2024-04,VAL,-5.8959,9,2,7
V49_7B_0446,2024-10,VAL,-1.6199,13,5,8
V49_7B_0447,2020-03,TRAIN,5.553100000000001,6,4,2
V49_7B_0447,2020-09,TRAIN,-5.7981,8,1,7
V49_7B_0447,2021-02,TRAIN,-3.3642000000000003,3,0,3
V49_7B_0447,2021-08,TRAIN,-6.0698,8,1,7
V49_7B_0447,2022-05,TRAIN,0.4644999999999999,5,2,3
V49_7B_0447,2022-11,TRAIN,-0.11060000000000025,11,4,7
V49_7B_0447,2023-01,VAL,1.1087,10,4,6
V49_7B_0447,2023-07,VAL,0.8762000000000001,10,4,6
V49_7B_0447,2024-04,VAL,-6.6891,6,0,6
V49_7B_0447,2024-10,VAL,3.7255000000000003,10,5,5
V49_7B_0448,2020-03,TRAIN,4.689299999999999,7,4,3
V49_7B_0448,2020-09,TRAIN,-5.3907,8,1,7
V49_7B_0448,2021-02,TRAIN,-5.9473,5,0,5
V49_7B_0448,2021-08,TRAIN,-10.217500000000001,11,1,10
V49_7B_0448,2022-05,TRAIN,-3.6,9,2,7
V49_7B_0448,2022-11,TRAIN,-10.7812,18,3,15
V49_7B_0448,2023-01,VAL,-6.1962,17,4,13
V49_7B_0448,2023-07,VAL,3.1721,15,6,9
V49_7B_0448,2024-04,VAL,-9.5707,8,0,8
V49_7B_0448,2024-10,VAL,1.5397999999999994,13,5,8
V49_7B_0449,2020-03,TRAIN,0.36409999999999987,4,2,2
V49_7B_0449,2020-09,TRAIN,-4.4399,4,0,4
V49_7B_0449,2021-02,TRAIN,-1.2745,1,0,1
V49_7B_0449,2021-08,TRAIN,-6.3349,5,0,5
V49_7B_0449,2022-05,TRAIN,-3.4721,3,0,3
V49_7B_0449,2022-11,TRAIN,1.4181,6,3,3
V49_7B_0449,2023-01,VAL,-0.7708999999999997,6,2,4
V49_7B_0449,2023-07,VAL,-2.1056999999999997,7,2,5
V49_7B_0449,2024-04,VAL,-5.1685,4,0,4
V49_7B_0449,2024-10,VAL,-0.11210000000000009,5,2,3
V49_7B_0450,2020-03,TRAIN,-6.1838999999999995,17,4,13
V49_7B_0450,2020-09,TRAIN,-4.5394000000000005,9,2,7
V49_7B_0450,2021-02,TRAIN,-0.7658999999999999,7,3,4
V49_7B_0450,2021-08,TRAIN,0.3714000000000002,12,5,7
V49_7B_0450,2022-05,TRAIN,1.3099999999999998,7,3,4
V49_7B_0450,2022-11,TRAIN,-3.4928999999999997,6,1,5
V49_7B_0450,2023-01,VAL,9.9289,13,8,5
V49_7B_0450,2023-07,VAL,-4.8789,4,0,4
V49_7B_0450,2024-04,VAL,-4.4796,6,1,5
V49_7B_0450,2024-10,VAL,-3.4502,13,4,9
V49_7B_0451,2020-03,TRAIN,-11.1496,20,4,16
V49_7B_0451,2020-09,TRAIN,-3.2998000000000003,12,4,8
V49_7B_0451,2021-02,TRAIN,0.1135999999999997,9,4,5
V49_7B_0451,2021-08,TRAIN,1.5411999999999995,14,7,7
V49_7B_0451,2022-05,TRAIN,-0.8358000000000001,10,4,6
V49_7B_0451,2022-11,TRAIN,-3.5107,8,2,6
V49_7B_0451,2023-01,VAL,9.8285,18,12,6
V49_7B_0451,2023-07,VAL,-6.7623,6,0,6
V49_7B_0451,2024-04,VAL,-1.8961000000000001,6,2,4
V49_7B_0451,2024-10,VAL,-5.8829,14,4,10
V49_7B_0452,2020-03,TRAIN,-8.8075,11,1,10
V49_7B_0452,2020-09,TRAIN,-4.1167,6,1,5
V49_7B_0452,2021-02,TRAIN,-1.9176,7,2,5
V49_7B_0452,2021-08,TRAIN,1.4935,11,5,6
V49_7B_0452,2022-05,TRAIN,5.4228,6,4,2
V49_7B_0452,2022-11,TRAIN,-5.4096,5,0,5
V49_7B_0452,2023-01,VAL,6.7565,13,7,6
V49_7B_0452,2023-07,VAL,-2.5394,2,0,2
V49_7B_0452,2024-04,VAL,-3.2929,5,1,4
V49_7B_0452,2024-10,VAL,-2.8725000000000005,10,3,7
V49_7B_0453,2020-03,TRAIN,-8.7464,20,5,15
V49_7B_0453,2020-09,TRAIN,-6.0045,12,3,9
V49_7B_0453,2021-02,TRAIN,-0.0134000000000003,9,4,5
V49_7B_0453,2021-08,TRAIN,-1.2455000000000007,14,6,8
V49_7B_0453,2022-05,TRAIN,-0.9126000000000003,10,4,6
V49_7B_0453,2022-11,TRAIN,-3.6077,8,2,6
V49_7B_0453,2023-01,VAL,12.2709,18,13,5
V49_7B_0453,2023-07,VAL,-7.0289,6,0,6
V49_7B_0453,2024-04,VAL,-2.0329,6,2,4
V49_7B_0453,2024-10,VAL,-4.7857,15,5,10
V49_7B_0454,2020-03,TRAIN,3.5531,6,4,2
V49_7B_0454,2020-09,TRAIN,-2.6594999999999995,7,2,5
V49_7B_0454,2021-02,TRAIN,-3.3443,3,0,3
V49_7B_0454,2021-08,TRAIN,-7.9903,7,0,7
V49_7B_0454,2022-05,TRAIN,0.6031,4,2,2
V49_7B_0454,2022-11,TRAIN,-2.4316000000000004,9,3,6
V49_7B_0454,2023-01,VAL,2.7339,9,5,4
V49_7B_0454,2023-07,VAL,1.3762,10,5,5
V49_7B_0454,2024-04,VAL,-4.2323,6,1,5
V49_7B_0454,2024-10,VAL,1.2255,10,5,5
